날짜,시도,측정소,PM10,PM25
2016-10-09,서울,송파구,30,12
2016-10-10,서울,송파구,36,19
2016-10-11,서울,송파구,54,34
2016-10-12,서울,송파구,54,35
2016-10-13,서울,송파구,62,33
2016-10-14,서울,송파구,100,60
2016-10-15,서울,송파구,87,51
2016-10-16,서울,송파구,63,39
2016-10-17,서울,송파구,44,24
2016-10-18,서울,송파구,60,35
2016-10-19,서울,송파구,62,32
2016-10-20,서울,송파구,62,36
2016-10-21,서울,송파구,26,14
2016-10-22,서울,송파구,40,22
2016-10-23,서울,송파구,31,19
2016-10-24,서울,송파구,22,7
2016-10-25,서울,송파구,30,15
2016-10-26,서울,송파구,60,30
2016-10-27,서울,송파구,59,24
2016-10-28,서울,송파구,47,25
2016-10-29,서울,송파구,40,19
2016-10-30,서울,송파구,43,20
2016-10-31,서울,송파구,45,27
2016-10-01,서울,강동구,49,29
2016-10-02,서울,강동구,39,33
2016-10-03,서울,강동구,47,25
2016-10-04,서울,강동구,44,15
2016-10-05,서울,강동구,48,23
2016-10-06,서울,강동구,63,32
2016-10-07,서울,강동구,54,23
2016-10-08,서울,강동구,32,12
2016-10-09,서울,강동구,28,12
2016-10-10,서울,강동구,40,17
2016-10-11,서울,강동구,68,42
2016-10-12,서울,강동구,81,52
2016-10-13,서울,강동구,61,32
2016-10-14,서울,강동구,125,74
2016-10-15,서울,강동구,117,81
2016-10-16,서울,강동구,66,53
2016-10-17,서울,강동구,70,40
2016-10-18,서울,강동구,76,51
2016-10-19,서울,강동구,98,62
2016-10-20,서울,강동구,114,85
2016-10-21,서울,강동구,31,12
2016-10-22,서울,강동구,35,19
2016-10-23,서울,강동구,31,9
2016-10-24,서울,강동구,21,10
2016-10-25,서울,강동구,31,13
2016-10-26,서울,강동구,91,49
2016-10-27,서울,강동구,95,46
2016-10-28,서울,강동구,67,25
2016-10-29,서울,강동구,67,24
2016-10-30,서울,강동구,43,23
2016-10-31,서울,강동구,45,31
2016-10-01,서울,금천구,51,31
2016-10-02,서울,금천구,45,27
2016-10-03,서울,금천구,29,15
2016-10-04,서울,금천구,30,15
2016-10-05,서울,금천구,37,20
2016-10-06,서울,금천구,38,21
2016-10-07,서울,금천구,34,16
2016-10-08,서울,금천구,27,12
2016-10-09,서울,금천구,25,13
2016-10-10,서울,금천구,28,17
2016-10-11,서울,금천구,65,40
2016-10-12,서울,금천구,78,49
2016-10-13,서울,금천구,40,26
2016-10-14,서울,금천구,53,33
2016-10-15,서울,금천구,56,39
2016-10-16,서울,금천구,53,39
2016-10-17,서울,금천구,44,27
2016-10-18,서울,금천구,64,39
2016-10-19,서울,금천구,64,39
2016-10-20,서울,금천구,48,29
2016-10-21,서울,금천구,29,14
2016-10-22,서울,금천구,30,19
2016-10-23,서울,금천구,28,17
2016-10-24,서울,금천구,18,9
2016-10-25,서울,금천구,22,13
2016-10-26,서울,금천구,57,34
2016-10-27,서울,금천구,56,31
2016-10-28,서울,금천구,31,14
2016-10-29,서울,금천구,29,13
2016-10-30,서울,금천구,30,17
2016-10-31,서울,금천구,26,15
2016-10-01,서울,강북구,39,28
2016-10-02,서울,강북구,38,26
2016-10-03,서울,강북구,34,15
2016-10-04,서울,강북구,27,13
2016-10-05,서울,강북구,34,18
2016-10-06,서울,강북구,40,23
2016-10-07,서울,강북구,34,14
2016-10-08,서울,강북구,22,9
2016-10-09,서울,강북구,21,10
2016-10-10,서울,강북구,24,15
2016-10-11,서울,강북구,82,44
2016-10-12,서울,강북구,79,46
2016-10-13,서울,강북구,39,27
2016-10-14,서울,강북구,88,66
2016-10-15,서울,강북구,81,57
2016-10-16,서울,강북구,56,40
2016-10-17,서울,강북구,44,30
2016-10-18,서울,강북구,50,32
2016-10-19,서울,강북구,74,49
2016-10-20,서울,강북구,75,52
2016-10-21,서울,강북구,22,14
2016-10-22,서울,강북구,26,19
2016-10-23,서울,강북구,20,12
2016-10-24,서울,강북구,16,8
2016-10-25,서울,강북구,21,13
2016-10-26,서울,강북구,47,29
2016-10-27,서울,강북구,53,33
2016-10-28,서울,강북구,34,18
2016-10-29,서울,강북구,28,14
2016-10-30,서울,강북구,28,20
2016-10-31,서울,강북구,30,18
2016-10-01,서울,양천구,56,35
2016-10-02,서울,양천구,51,34
2016-10-03,서울,양천구,29,16
2016-10-04,서울,양천구,31,13
2016-10-05,서울,양천구,52,22
2016-10-06,서울,양천구,47,22
2016-10-07,서울,양천구,37,17
2016-10-08,서울,양천구,37,15
2016-10-09,서울,양천구,34,10
2016-10-10,서울,양천구,45,21
2016-10-11,서울,양천구,94,52
2016-10-12,서울,양천구,83,47
2016-10-13,서울,양천구,59,31
2016-10-14,서울,양천구,87,49
2016-10-15,서울,양천구,85,50
2016-10-16,서울,양천구,77,47
2016-10-17,서울,양천구,65,36
2016-10-18,서울,양천구,74,37
2016-10-19,서울,양천구,75,37
2016-10-20,서울,양천구,57,32
2016-10-21,서울,양천구,25,13
2016-10-22,서울,양천구,27,15
2016-10-23,서울,양천구,25,14
2016-10-24,서울,양천구,18,11
2016-10-25,서울,양천구,29,17
2016-10-26,서울,양천구,67,30
2016-10-27,서울,양천구,62,30
2016-10-28,서울,양천구,33,14
2016-10-29,서울,양천구,30,11
2016-10-30,서울,양천구,29,18
2016-10-31,서울,양천구,27,15
2016-10-01,서울,노원구,42,25
2016-10-02,서울,노원구,40,25
2016-10-03,서울,노원구,31,16
2016-10-04,서울,노원구,25,14
2016-10-05,서울,노원구,42,20
2016-10-06,서울,노원구,44,24
2016-10-07,서울,노원구,34,17
2016-10-08,서울,노원구,20,10
2016-10-09,서울,노원구,25,12
2016-10-10,서울,노원구,25,8
2016-10-11,서울,노원구,0,0
2016-10-12,서울,노원구,0,0
2016-10-13,서울,노원구,44,28
2016-10-14,서울,노원구,94,61
2016-10-15,서울,노원구,90,60
2016-10-16,서울,노원구,60,36
2016-10-17,서울,노원구,47,28
2016-10-18,서울,노원구,52,30
2016-10-19,서울,노원구,83,47
2016-10-20,서울,노원구,74,45
2016-10-21,서울,노원구,28,17
2016-10-22,서울,노원구,25,14
2016-10-23,서울,노원구,16,9
2016-10-24,서울,노원구,19,8
2016-10-25,서울,노원구,23,11
2016-10-26,서울,노원구,56,31
2016-10-27,서울,노원구,53,29
2016-10-28,서울,노원구,41,22
2016-10-29,서울,노원구,32,17
2016-10-30,서울,노원구,29,17
2016-10-31,서울,노원구,28,16
2016-11-01,서울,중구,28,15
2016-11-02,서울,중구,29,21
2016-11-03,서울,중구,51,32
2016-11-04,서울,중구,68,45
2016-11-05,서울,중구,93,61
2016-11-06,서울,중구,99,68
2016-11-07,서울,중구,56,48
2016-11-08,서울,중구,61,51
2016-11-09,서울,중구,44,34
2016-11-10,서울,중구,39,28
2016-11-11,서울,중구,71,31
2016-11-12,서울,중구,71,33
2016-11-13,서울,중구,59,30
2016-11-14,서울,중구,89,57
2016-11-15,서울,중구,89,46
2016-11-16,서울,중구,48,28
2016-11-17,서울,중구,94,67
2016-11-18,서울,중구,94,70
2016-11-19,서울,중구,70,48
2016-11-20,서울,중구,46,23
2016-11-21,서울,중구,75,39
2016-11-22,서울,중구,78,40
2016-11-23,서울,중구,38,16
2016-11-24,서울,중구,24,12
2016-11-25,서울,중구,45,29
2016-11-26,서울,중구,60,53
2016-11-27,서울,중구,107,65
2016-11-28,서울,중구,112,62
2016-11-29,서울,중구,45,27
2016-11-30,서울,중구,44,30
2016-11-01,서울,종로구,26,10
2016-11-02,서울,종로구,29,17
2016-11-03,서울,종로구,52,31
2016-11-04,서울,종로구,68,46
2016-11-05,서울,종로구,101,61
2016-11-06,서울,종로구,110,71
2016-11-07,서울,종로구,56,47
2016-11-08,서울,종로구,64,49
2016-11-09,서울,종로구,42,30
2016-11-10,서울,종로구,41,26
2016-11-11,서울,종로구,69,31
2016-11-12,서울,종로구,68,32
2016-11-13,서울,종로구,0,0
2016-11-14,서울,종로구,95,59
2016-11-15,서울,종로구,95,52
2016-11-16,서울,종로구,44,24
2016-11-17,서울,종로구,100,69
2016-11-18,서울,종로구,102,69
2016-11-19,서울,종로구,72,50
2016-11-20,서울,종로구,41,20
2016-11-21,서울,종로구,70,34
2016-11-22,서울,종로구,76,38
2016-11-23,서울,종로구,37,15
2016-11-24,서울,종로구,23,13
2016-11-25,서울,종로구,46,31
2016-11-26,서울,종로구,63,53
2016-11-27,서울,종로구,106,69
2016-11-28,서울,종로구,121,65
2016-11-29,서울,종로구,49,31
2016-11-30,서울,종로구,46,33
2016-11-01,서울,용산구,24,17
2016-11-02,서울,용산구,27,22
2016-11-03,서울,용산구,43,28
2016-11-04,서울,용산구,62,47
2016-11-05,서울,용산구,83,64
2016-11-06,서울,용산구,87,65
2016-11-07,서울,용산구,52,46
2016-11-08,서울,용산구,57,48
2016-11-09,서울,용산구,39,31
2016-11-10,서울,용산구,32,30
2016-11-11,서울,용산구,63,28
2016-11-12,서울,용산구,64,36
2016-11-13,서울,용산구,53,31
2016-11-14,서울,용산구,84,57
2016-11-15,서울,용산구,83,47
2016-11-16,서울,용산구,44,31
2016-11-17,서울,용산구,83,67
2016-11-18,서울,용산구,86,65
2016-11-19,서울,용산구,56,43
2016-11-20,서울,용산구,39,21
2016-11-21,서울,용산구,68,35
2016-11-22,서울,용산구,78,41
2016-11-23,서울,용산구,32,16
2016-11-24,서울,용산구,19,9
2016-11-25,서울,용산구,44,31
2016-11-26,서울,용산구,58,50
2016-11-27,서울,용산구,96,64
2016-11-28,서울,용산구,111,68
2016-11-29,서울,용산구,45,32
2016-11-30,서울,용산구,41,26
2016-11-01,서울,광진구,31,11
2016-11-02,서울,광진구,31,21
2016-11-03,서울,광진구,48,27
2016-11-04,서울,광진구,71,50
2016-11-05,서울,광진구,137,91
2016-11-06,서울,광진구,124,86
2016-11-07,서울,광진구,57,50
2016-11-08,서울,광진구,59,53
2016-11-09,서울,광진구,44,36
2016-11-10,서울,광진구,41,28
2016-11-11,서울,광진구,75,28
2016-11-12,서울,광진구,71,35
2016-11-13,서울,광진구,71,33
2016-11-14,서울,광진구,103,66
2016-11-15,서울,광진구,106,65
2016-11-16,서울,광진구,63,38
2016-11-17,서울,광진구,107,72
2016-11-18,서울,광진구,100,72
2016-11-19,서울,광진구,62,45
2016-11-20,서울,광진구,46,25
2016-11-21,서울,광진구,69,40
2016-11-22,서울,광진구,75,39
2016-11-23,서울,광진구,42,15
2016-11-24,서울,광진구,25,11
2016-11-25,서울,광진구,64,44
2016-11-26,서울,광진구,64,56
2016-11-27,서울,광진구,101,86
2016-11-28,서울,광진구,108,83
2016-11-29,서울,광진구,46,32
2016-11-30,서울,광진구,44,32
2016-11-01,서울,성동구,30,8
2016-11-02,서울,성동구,29,18
2016-11-03,서울,성동구,49,28
2016-11-04,서울,성동구,67,35
2016-11-05,서울,성동구,100,70
2016-11-06,서울,성동구,123,82
2016-11-07,서울,성동구,59,42
2016-11-08,서울,성동구,63,50
2016-11-09,서울,성동구,46,31
2016-11-10,서울,성동구,43,30
2016-11-11,서울,성동구,77,26
2016-11-12,서울,성동구,76,33
2016-11-13,서울,성동구,68,32
2016-11-14,서울,성동구,101,52
2016-11-15,서울,성동구,99,50
2016-11-16,서울,성동구,58,31
2016-11-17,서울,성동구,119,71
2016-11-18,서울,성동구,128,81
2016-11-19,서울,성동구,68,58
2016-11-20,서울,성동구,52,25
2016-11-21,서울,성동구,84,37
2016-11-22,서울,성동구,89,40
2016-11-23,서울,성동구,41,13
2016-11-24,서울,성동구,28,13
2016-11-25,서울,성동구,76,42
2016-11-26,서울,성동구,63,38
2016-11-27,서울,성동구,101,66
2016-11-28,서울,성동구,115,69
2016-11-29,서울,성동구,57,34
2016-11-30,서울,성동구,45,22
2016-11-01,서울,중랑구,32,16
2016-11-02,서울,중랑구,49,27
2016-11-03,서울,중랑구,60,32
2016-11-04,서울,중랑구,82,48
2016-11-05,서울,중랑구,120,57
2016-11-06,서울,중랑구,130,63
2016-11-07,서울,중랑구,61,55
2016-11-08,서울,중랑구,65,55
2016-11-09,서울,중랑구,41,30
2016-11-10,서울,중랑구,50,30
2016-11-11,서울,중랑구,84,34
2016-11-12,서울,중랑구,86,35
2016-11-13,서울,중랑구,90,36
2016-11-14,서울,중랑구,88,65
2016-11-15,서울,중랑구,55,62
2016-11-16,서울,중랑구,56,34
2016-11-17,서울,중랑구,113,60
2016-11-18,서울,중랑구,114,56
2016-11-19,서울,중랑구,77,48
2016-11-20,서울,중랑구,52,27
2016-11-21,서울,중랑구,82,36
2016-11-22,서울,중랑구,78,37
2016-11-23,서울,중랑구,34,15
2016-11-24,서울,중랑구,29,13
2016-11-25,서울,중랑구,65,32
2016-11-26,서울,중랑구,59,44
2016-11-27,서울,중랑구,104,64
2016-11-28,서울,중랑구,128,64
2016-11-29,서울,중랑구,49,30
2016-11-30,서울,중랑구,53,33
2016-11-01,서울,동대문구,27,6
2016-11-02,서울,동대문구,34,17
2016-11-03,서울,동대문구,58,31
2016-11-04,서울,동대문구,65,41
2016-11-05,서울,동대문구,91,54
2016-11-06,서울,동대문구,97,54
2016-11-07,서울,동대문구,16,8
2016-11-08,서울,동대문구,37,28
2016-11-09,서울,동대문구,41,28
2016-11-10,서울,동대문구,41,26
2016-11-11,서울,동대문구,85,38
2016-11-12,서울,동대문구,82,36
2016-11-13,서울,동대문구,69,37
2016-11-14,서울,동대문구,97,56
2016-11-15,서울,동대문구,91,50
2016-11-16,서울,동대문구,59,30
2016-11-17,서울,동대문구,103,62
2016-11-18,서울,동대문구,96,57
2016-11-19,서울,동대문구,69,41
2016-11-20,서울,동대문구,46,20
2016-11-21,서울,동대문구,78,37
2016-11-22,서울,동대문구,87,34
2016-11-23,서울,동대문구,35,11
2016-11-24,서울,동대문구,19,8
2016-11-25,서울,동대문구,67,32
2016-11-26,서울,동대문구,56,43
2016-11-27,서울,동대문구,103,53
2016-11-28,서울,동대문구,127,51
2016-11-29,서울,동대문구,66,33
2016-11-30,서울,동대문구,60,32
2016-11-01,서울,성북구,11,12
2016-11-02,서울,성북구,0,0
2016-11-03,서울,성북구,0,0
2016-11-04,서울,성북구,0,0
2016-11-05,서울,성북구,0,0
2016-11-06,서울,성북구,0,0
2016-11-07,서울,성북구,0,0
2016-11-08,서울,성북구,0,0
2016-11-09,서울,성북구,0,0
2016-11-10,서울,성북구,0,0
2016-11-11,서울,성북구,0,0
2016-11-12,서울,성북구,0,0
2016-11-13,서울,성북구,0,0
2016-11-14,서울,성북구,0,0
2016-11-15,서울,성북구,58,19
2016-11-16,서울,성북구,79,24
2016-11-17,서울,성북구,108,53
2016-11-18,서울,성북구,125,61
2016-11-19,서울,성북구,31,61
2016-11-20,서울,성북구,28,20
2016-11-21,서울,성북구,43,25
2016-11-22,서울,성북구,43,0
2016-11-23,서울,성북구,27,0
2016-11-24,서울,성북구,27,0
2016-11-25,서울,성북구,61,0
2016-11-26,서울,성북구,71,0
2016-11-27,서울,성북구,0,0
2016-11-28,서울,성북구,132,0
2016-11-29,서울,성북구,75,0
2016-11-30,서울,성북구,0,0
2016-11-01,서울,도봉구,35,10
2016-11-02,서울,도봉구,35,20
2016-11-03,서울,도봉구,54,33
2016-11-04,서울,도봉구,72,42
2016-11-05,서울,도봉구,94,50
2016-11-06,서울,도봉구,76,51
2016-11-07,서울,도봉구,53,43
2016-11-08,서울,도봉구,66,42
2016-11-09,서울,도봉구,49,29
2016-11-10,서울,도봉구,52,32
2016-11-11,서울,도봉구,72,23
2016-11-12,서울,도봉구,71,34
2016-11-13,서울,도봉구,68,34
2016-11-14,서울,도봉구,96,57
2016-11-15,서울,도봉구,110,48
2016-11-16,서울,도봉구,50,29
2016-11-17,서울,도봉구,118,62
2016-11-18,서울,도봉구,102,56
2016-11-19,서울,도봉구,75,30
2016-11-20,서울,도봉구,58,22
2016-11-21,서울,도봉구,89,36
2016-11-22,서울,도봉구,91,36
2016-11-23,서울,도봉구,52,11
2016-11-24,서울,도봉구,30,6
2016-11-25,서울,도봉구,64,33
2016-11-26,서울,도봉구,64,35
2016-11-27,서울,도봉구,118,56
2016-11-28,서울,도봉구,119,53
2016-11-29,서울,도봉구,69,34
2016-11-30,서울,도봉구,63,32
2016-11-01,서울,은평구,33,15
2016-11-02,서울,은평구,37,19
2016-11-03,서울,은평구,58,30
2016-11-04,서울,은평구,76,0
2016-11-05,서울,은평구,103,65
2016-11-06,서울,은평구,95,61
2016-11-07,서울,은평구,66,60
2016-11-08,서울,은평구,60,34
2016-11-09,서울,은평구,48,38
2016-11-10,서울,은평구,33,23
2016-11-11,서울,은평구,65,24
2016-11-12,서울,은평구,70,38
2016-11-13,서울,은평구,67,29
2016-11-14,서울,은평구,100,57
2016-11-15,서울,은평구,106,63
2016-11-16,서울,은평구,56,30
2016-11-17,서울,은평구,98,50
2016-11-18,서울,은평구,82,58
2016-11-19,서울,은평구,45,21
2016-11-20,서울,은평구,47,24
2016-11-21,서울,은평구,90,39
2016-11-22,서울,은평구,87,47
2016-11-23,서울,은평구,40,14
2016-11-24,서울,은평구,38,10
2016-11-25,서울,은평구,37,12
2016-11-26,서울,은평구,58,36
2016-11-27,서울,은평구,115,54
2016-11-28,서울,은평구,116,61
2016-11-29,서울,은평구,43,18
2016-11-30,서울,은평구,39,32
2016-11-01,서울,서대문구,37,11
2016-11-02,서울,서대문구,35,18
2016-11-03,서울,서대문구,63,23
2016-11-04,서울,서대문구,76,35
2016-11-05,서울,서대문구,97,48
2016-11-06,서울,서대문구,91,43
2016-11-07,서울,서대문구,63,44
2016-11-08,서울,서대문구,76,38
2016-11-09,서울,서대문구,46,27
2016-11-10,서울,서대문구,37,15
2016-11-11,서울,서대문구,83,18
2016-11-12,서울,서대문구,85,24
2016-11-13,서울,서대문구,70,25
2016-11-14,서울,서대문구,103,39
2016-11-15,서울,서대문구,95,36
2016-11-16,서울,서대문구,53,22
2016-11-17,서울,서대문구,91,41
2016-11-18,서울,서대문구,93,36
2016-11-19,서울,서대문구,46,18
2016-11-20,서울,서대문구,51,16
2016-11-21,서울,서대문구,93,28
2016-11-22,서울,서대문구,94,34
2016-11-23,서울,서대문구,46,9
2016-11-24,서울,서대문구,30,8
2016-11-25,서울,서대문구,46,23
2016-11-26,서울,서대문구,60,30
2016-11-27,서울,서대문구,116,48
2016-11-28,서울,서대문구,138,43
2016-11-29,서울,서대문구,31,11
2016-11-30,서울,서대문구,38,24
2016-11-01,서울,마포구,27,6
2016-11-02,서울,마포구,31,15
2016-11-03,서울,마포구,49,25
2016-11-04,서울,마포구,66,40
2016-11-05,서울,마포구,92,55
2016-11-06,서울,마포구,93,57
2016-11-07,서울,마포구,60,41
2016-11-08,서울,마포구,63,44
2016-11-09,서울,마포구,42,22
2016-11-10,서울,마포구,34,20
2016-11-11,서울,마포구,64,24
2016-11-12,서울,마포구,63,25
2016-11-13,서울,마포구,60,26
2016-11-14,서울,마포구,81,45
2016-11-15,서울,마포구,84,34
2016-11-16,서울,마포구,44,20
2016-11-17,서울,마포구,82,49
2016-11-18,서울,마포구,86,52
2016-11-19,서울,마포구,56,35
2016-11-20,서울,마포구,46,20
2016-11-21,서울,마포구,74,33
2016-11-22,서울,마포구,73,33
2016-11-23,서울,마포구,32,10
2016-11-24,서울,마포구,21,6
2016-11-25,서울,마포구,44,25
2016-11-26,서울,마포구,60,43
2016-11-27,서울,마포구,105,62
2016-11-28,서울,마포구,112,64
2016-11-29,서울,마포구,45,22
2016-11-30,서울,마포구,43,25
2016-11-01,서울,강서구,27,13
2016-11-02,서울,강서구,33,19
2016-11-03,서울,강서구,48,36
2016-11-04,서울,강서구,72,43
2016-11-05,서울,강서구,89,64
2016-11-06,서울,강서구,91,66
2016-11-07,서울,강서구,59,47
2016-11-08,서울,강서구,78,56
2016-11-09,서울,강서구,63,31
2016-11-10,서울,강서구,59,39
2016-11-11,서울,강서구,89,35
